m0,m1,m2,m3,voltage_mV,std_mV
3100,433,1052,703,6.235084078493607,3.62922914170231
2389,1009,1480,1338,11.1001922666097,7.49399891608839
3055,468,1045,600,6.411420026245918,3.1079213223897426
2972,691,1026,1130,5.882259590441603,4.2950530328840895
2233,758,615,1095,6.411450544755395,3.1577596203664102
3098,357,789,431,6.817285683767205,2.083946777288232
2502,153,988,1122,5.54704428235725,4.785530234988134
2507,116,682,1071,5.714621417889951,4.515547476659729
2559,778,1392,1410,941.2297433393351,6.971564858905406
2579,256,1376,1065,6.12915433210242,3.733245382136432
2675,848,925,561,5.952787865840634,4.1276390655286574
2803,498,1486,878,5.035493026520585,5.49722177702728
2356,802,751,1178,8.170751060518205,4.506013188817388
2602,422,1010,1147,218.4936063722648,3.472187752938028
2615,391,813,987,107.66933194982755,8.156120275613379
2560,505,754,1090,19.516891994994964,8.094284291363682
2904,806,1042,867,6.6319467757194746,2.504887518745075
2218,580,1021,951,6.8261665700247205,2.194118060822873
3056,207,691,1176,6.914517654957732,2.1988803954390486
2245,159,665,838,4.982573931089206,5.562969149731777
2259,648,646,660,7.391979735709708,2.9025519873275107
2979,526,1330,944,6.314371166112247,3.307984370983977
2811,451,1559,793,4.188787499618519,6.417335882422636
2784,760,1180,1061,4.523941770683919,6.083931749038955
2821,104,994,670,6.437879573961609,3.036556036604876
2202,991,1263,1351,129.33408612323373,4.788359767824942
2365,328,1014,745,6.058626056703392,3.920723788876085
2893,957,699,1214,5.0443128757591476,5.48613765064258
2834,131,1274,1325,201.44792016357925,0.7880820318205537
3021,320,766,763,359.5870845667896,4.348035343661902
2897,704,1550,516,4.541581469161047,6.065363573542014
2480,659,624,799,23.88012329477828,5.070696921405291
2401,397,1138,1383,6.9232764671773435,2.0138791820976447
2351,573,1238,1147,8.037965025788141,4.236322613915616
2176,438,741,1393,5.1325113681447805,5.373242969574723
2563,705,881,1055,292.91726432081055,6.6333845761108945
2612,619,780,932,272.40079958494823,1.4175284086062265
2963,85,753,424,27.296365245521404,6.546855776594908
2505,339,838,1415,5.485305337687309,4.879784347903767
2164,566,1518,517,4.929654835657827,5.627450878913955
2377,1032,603,1351,4.797357097079379,5.783393788305289
2207,289,1374,1246,5.617603076265755,4.674486813870047
2275,975,754,648,1298.2396923734245,11.068254478050937
3116,546,1071,1103,6.076235236671042,3.8444831528161085
2506,435,708,1075,6.658467360454116,2.5394488807548896
2993,983,1353,1380,5.705801568651387,4.530312792574345
3116,210,1155,1071,89.13876766258737,8.440830729690171
3049,369,611,1155,6.464339121677298,2.9632364005235203
2168,750,666,1266,5.644093142490921,4.665474292750182
2841,901,1513,1418,6.384990997039705,3.2262283865872217
2577,327,1007,424,5.25601977599414,5.238472221816937
2295,440,1414,1259,5.43244727927488,5.0211295899210695
2483,498,847,498,6.041047395245217,4.034324312787509
3039,524,806,1391,5.741080965605641,4.470854569687634
2165,782,669,1162,5.935209204382459,4.23525452598953
2585,467,884,926,646.6072573015535,6.577413251957383
2785,438,1373,1412,1212.779625843074,6.609838360252067
2202,527,1469,1246,4.762077700125126,5.823765887115337
2620,890,1435,1272,6.332102420117803,3.4045311333960804
3025,573,1190,1161,5.661702322458572,4.603175559254572
2858,674,756,1174,6.967558824427016,2.269883433931386
2396,637,1553,673,3.5978576006347853,6.9270300848489015
2688,989,1481,553,4.920834986419263,5.638077846691989
2530,295,986,610,6.658406323435163,2.413356381212896
3049,327,684,766,56.59993285927916,7.0198481455380195
2860,551,979,1006,184.03707998901342,2.840570064142589
2595,208,1056,1101,6.790856654560992,2.261340774288397
3079,648,737,1215,4.823816644795068,5.752786809718027
2879,331,794,1165,23.579210791344952,5.077334952189589
3022,165,651,622,1192.0963164159061,0.5594664610725337
2787,934,1314,845,5.1237525559251695,5.442401647524773
2521,941,688,1140,7.135380108035524,2.159389317072156
2315,792,1272,781,5.458845789971618,4.919389016723015
2864,260,1475,1260,5.361827448347423,5.060772312842661
2508,1027,606,786,23.57921079134495,5.1386732033600175
2751,786,1481,1276,6.358531449324015,3.2930613674049733
2627,319,727,636,74.77858821375168,6.62555695751654
2744,247,605,665,60.122379222998745,1.045355445962258
2829,459,1252,1387,355.9053315836054,7.881176697058936
2946,568,1517,1379,6.287911618396558,3.3726439225296216
2161,575,931,1044,6.790765099032564,2.04375119419397
2410,405,1559,1283,6.437910092471084,3.087546246176955
3118,176,1554,1243,6.093874935148167,3.8078466995399096
2541,337,1362,653,5.06198309274575,5.492368426883526
2683,625,683,924,42.27118747520371,1.8543579770896081
2601,604,1037,662,6.155644398327587,3.718311771923048
2245,158,750,781,5.009063997314372,5.558425414841566
2287,304,1414,560,5.150151066621906,5.350203715183864
3099,393,1237,970,6.120334482863857,3.752065871417141
2990,97,802,852,831.0507522812587,8.71221498151956
2706,809,1167,684,6.596667378765222,2.6215478851103944
2944,984,1306,1212,5.961577196569721,4.072736693668772
3074,190,1131,754,5.6969817194128245,4.545013025688299
2862,720,1136,1016,5.494155705435347,4.898463702761891
3073,287,1329,876,6.296761986144596,3.3975243445666146
2884,710,1383,1050,6.411420026245919,3.1079213223897426
3078,440,1412,1120,5.996856593523973,4.004240694672706
3011,981,961,1202,5.54704428235725,4.785530234988134
2794,270,883,780,414.0974150822472,2.385186423047722
2961,865,757,653,6.384960478530229,3.177463943706907
2760,146,1324,716,5.670522171697135,4.588729469268135
2605,840,1200,649,6.561510055848872,2.9524773910112674
2775,669,1183,1160,29.668263801995906,8.01260896828457
2667,673,837,1218,10.533768730735192,7.106707529982836
3101,518,1111,667,5.855769524216438,4.30630645007721
2495,861,1331,1258,185.1134983367413,4.627637330884201
2880,369,1368,1263,61.45878475295266,4.7745744882150305
2724,860,1239,894,6.773247474593341,2.393920259353666
2406,559,960,488,6.764366588335826,2.2931625273735077
2555,108,1133,693,5.158970915860469,5.338624946246641
2737,730,1581,586,5.670552690206611,4.622634988637761
2804,154,1088,642,6.40256965849788,3.081032267610699
2716,614,659,566,1138.3856318857386,3.3115375284527264
2334,510,798,903,7.047029023102512,2.1635776317870064
2907,949,659,448,6.1644337290566735,3.6567822477678504
2446,192,804,1412,3.5537583544419693,6.96156013743652
2552,582,837,1123,55.61754203924681,7.674835611214297
2870,411,1350,583,4.744438001648,5.843767477381458
2572,491,1344,587,3.9771111178930023,6.610510836193269
2686,938,1226,745,6.217383342997528,3.5821885389815202
2443,311,1460,717,4.894375438703574,5.669756922547954
2860,814,728,577,5.917508468886381,4.193749569786796
2426,347,1348,1208,6.182134464552752,3.7031284525361516
2772,883,810,515,5.996887112033449,4.043048320072476
2669,521,758,593,1618.2195501571703,5.065627645086462
2867,166,1247,911,6.182103946043276,3.660720621047316
3001,322,1374,728,4.982573931089206,5.562969149731777
2587,419,609,1277,5.6882229071932136,4.627637330884204
3047,442,1240,501,4.435743278298289,6.175179511290546
2621,894,1289,1337,130.87405011139253,1.5271693590361763
2729,293,1550,1417,21.278115176854758,7.069643620614442
2463,843,877,1011,484.56498916592903,1.1177488647159244
2980,994,1358,882,4.515121921445358,6.09317546781638
2435,909,919,706,201.43031098361163,1.1148619579373982
2579,184,607,557,6.287911618396558,3.3726439225296216
2580,611,1556,592,5.626422925504319,4.6603452429258985
2266,643,1159,507,4.859096041749321,5.7115317083311865
2544,586,1034,627,5.503006073183386,4.917056167513884
2859,717,940,1096,6.049806207464828,3.9384905930263394
2309,378,1590,925,5.194250312814722,5.291909543137914
2567,756,1287,881,6.5614185003204435,2.789325652347653
2904,123,689,1349,6.155613879818111,3.676078881869252
2413,68,1080,663,4.612140263069552,5.989995918959184
3042,115,1291,1115,7.8344065675832395,3.8394584535642364
3054,181,1442,881,5.450025940733055,4.932488365672589
2986,618,934,924,5.476485488448745,4.893037420675483
2737,928,1424,456,4.462202826013978,6.148080240229909
2196,449,890,784,5.705832087160863,4.5646520065895215
2669,509,1284,480,5.564683980834376,4.758110438255664
2844,115,1199,1227,203.57188634907075,5.710401025973674
2821,82,1190,665,4.823816644795068,5.752786809718027
3092,130,1008,553,6.323191015350811,3.286101128979141
2266,250,1097,1228,5.035493026520585,5.49722177702728
2906,626,872,954,6.667256691183203,2.4466662293233274
2793,840,1318,953,5.802819910275582,4.3641679959135224
2284,291,1435,535,4.832636494033632,5.742521139846956
2696,357,1248,932,5.564683980834376,4.758110438255664
2503,555,953,1111,103.03003021332438,8.739108797166502
2644,96,653,838,6.323221533860288,3.3332771995388577
2774,593,1324,1246,41.88177129429,3.0283780678799683
2575,388,1218,518,5.93511764885403,4.1231639632345365
2161,854,1147,487,5.150181585131382,5.379314793904184
2537,845,1033,1167,258.975188451796,7.705331645471523
2524,970,1145,758,6.464308603167821,2.9100691262746388
2788,622,1477,716,4.665059358500932,5.9322911799203695
3122,565,794,963,6.332010864589375,3.264047346715505
2966,163,790,1029,76.14151432844022,5.13394544628266
2713,644,1521,481,4.418103579821161,6.193117013009528
2516,756,1582,1116,5.361827448347423,5.060772312842661
2249,412,1404,883,5.476485488448745,4.893037420675483
2249,504,1210,653,5.282448805200354,5.172223099329656
2883,106,680,760,80.00140385143592,5.873542824927028
2296,660,1458,1266,6.676076540421766,2.4157091866894413
2669,127,807,452,6.340861232337413,3.289630547075902
2149,678,967,505,5.90865810113834,4.172814127677531
2449,549,1093,993,60.59144871364482,3.0195192795661963
2348,345,1194,1396,6.799584948271128,2.006044747666402
2152,644,618,1130,5.626422925504319,4.6603452429258985
2328,456,1255,583,5.300088503677481,5.147770572855995
2350,213,1269,1212,5.8821985534226515,4.221714604902114
2416,88,1529,438,5.026673177282023,5.508269476919832
2453,75,704,698,6.146824549089023,3.737269983585964
2379,254,690,1084,5.679342020935698,4.574220750626256
2419,123,1508,918,5.035493026520585,5.49722177702728
2229,666,1173,796,6.287911618396558,3.3726439225296216
2973,317,849,1021,153.93810846278262,8.285187519887296
2622,986,1396,843,5.441236610003968,4.977014081803753
2652,964,634,1141,6.049836725974305,3.9779393028348586
2230,57,1020,949,5.335367900631733,5.098330616979802
3115,764,1195,480,4.638599810785241,5.9612720944375335
2566,945,683,929,36.111331522568435,8.459229458395859
2940,399,665,636,607.3204748680072,4.154123537221984
3071,259,1276,565,5.167790765099033,5.3270064069724485
2939,556,692,482,41.69591357158117,3.4091152446429693
2776,902,734,619,5.829279457991272,4.317368003940495
2693,545,810,1371,6.640888698995941,2.7154349678221616
3062,725,1053,603,5.749900814844204,4.455822402293134
2852,933,1203,969,6.393841364787744,3.2519649244363795
2430,799,645,1044,7.471602526932585,3.0736100307768335
2990,691,1221,1073,6.56144901882992,2.8447494289017388
2397,354,797,827,6.587847529526658,2.649837225814881
2184,183,1036,1255,5.6969817194128245,4.545013025688299
2277,732,1496,500,4.532761619922483,6.074661158685961
3031,79,628,1405,5.3177587206640835,5.15353347363735
2591,384,814,1315,6.7290261543626215,2.28942932129416
2548,112,1170,439,5.026673177282023,5.508269476919832
2781,128,1146,634,5.652882473220008,4.617559608389074
2237,827,942,1049,25.384685811944937,5.139892502029045
2408,979,1325,703,5.1325113681447805,5.373242969574723
2493,488,1360,684,5.4147465437788025,4.984385458734648
2787,807,709,494,5.529404583880124,4.812729163313569
2802,915,1524,947,5.335367900631733,5.098330616979802
2409,835,1148,1302,342.97494430372035,1.1182326699191882
2296,907,615,830,81.72127445295575,7.360210428908974
2297,259,944,876,5.211890011291849,5.268307914681962
2342,576,1304,1029,6.437849055452133,2.9846948424820336
2856,257,1520,979,5.926297799615468,4.13979897330054
3126,547,1492,579,5.097231971190528,5.418855367007309
2619,434,1305,1040,6.667195654164251,2.3155269627957398
2669,184,1492,923,4.259346293527025,6.350070951706339
2285,396,1526,1188,4.691518906216621,5.903049388872816
2636,957,1575,730,4.797357097079379,5.78339378830529
2509,177,1359,1335,6.014496292001099,3.9694319173458994
2619,47,662,952,6.049775688955351,3.8986427386736646
2982,407,979,868,60.08697775200659,0.6850321850611942
2733,541,1103,947,130.06866664632096,3.3843139707044663
3083,891,1274,621,5.458845789971618,4.919389016723015
2394,721,1507,632,4.55040131839961,6.0560388692751665
2542,981,1386,681,4.806176946317943,5.77322296577702
2144,549,619,1343,4.806176946317943,5.77322296577702
3028,446,1319,613,3.9771111178930023,6.610510836193268
2509,79,981,1337,5.335367900631733,5.098330616979802
2346,363,805,606,6.129184850611897,3.7748389615652913
2490,1032,669,1098,7.1088595233008816,2.124598572942538
2996,936,1340,451,5.167821283608509,5.356243463585287
2289,194,1297,1273,3.783074434644613,6.776950851593713
2533,467,939,542,5.000213629566332,5.541196192800857
2641,391,1214,868,6.3496810815759765,3.2675528902647897
2290,871,1057,1236,60.440992461928154,2.567384750976238
3060,923,1006,1400,4.638599810785241,5.9612720944375335
2568,853,680,1263,6.093874935148167,3.8078466995399096
2579,628,922,1321,8.878749961851863,5.505120825904318
2917,630,929,1090,6.490829187902464,2.9413828687913246
2441,644,1280,1072,6.561357463301492,2.6750353553686295
2306,223,692,924,4.603320413830988,5.999514035202738
2785,86,1055,982,27.712332529679248,6.7575035466067925
2907,869,1424,591,4.1799676503799565,6.425640011872697
2681,376,1467,1011,5.538224433118686,4.799157072282367
2183,562,1336,1024,4.929654835657826,5.627450878913955
2487,481,1540,751,4.629810480056154,5.996976645915872
2979,340,1421,763,4.594500564592425,6.009004129517672
2156,946,1525,966,5.044312875759148,5.486137650642579
2201,120,1434,768,3.783074434644613,6.776950851593712
2488,520,1190,805,6.755485702078311,2.187733257386454
2504,997,1360,1109,6.420361949522386,3.2805859835736197
2574,390,1172,1124,64.55641346476638,7.70508766817483
2991,630,702,1322,4.347544785912656,6.263856680851079
2193,1025,965,1209,43.68724631488998,4.662220508937795
2816,729,1530,884,5.494125186925872,4.866479197991237
2654,183,1069,722,6.437910092471084,3.087546246176955
2795,178,1592,1268,6.614398632770775,2.740542650974987
2439,970,1544,547,4.6650593585009315,5.9322911799203695
2311,523,609,828,6.684987945188757,2.5732728327055283
2632,179,1271,1253,9.46287423322245,6.169353874279147
2296,269,1539,606,5.017883846552936,5.54750559697221
2982,695,1009,855,6.640797143467513,2.5370881833295704
3033,51,1015,1137,714.9241615039522,3.087446697968263
3131,260,1347,627,4.797357097079379,5.783393788305289
2897,800,677,1201,5.652882473220008,4.617559608389074
2772,407,1214,1389,305.29007843256926,6.959248504766784
2997,236,1292,799,5.917477950376904,4.156348689833818
2319,393,1468,1169,5.141331217383343,5.361742971438139
2471,872,1137,1265,607.7364421521651,3.253036912351955
2708,120,1470,687,5.317728202154607,5.123140602634311
2774,43,962,674,6.314432203131199,3.4010754463347843
2339,606,922,1255,7.02050843836787,2.1277544025014885
2919,336,1168,972,13.826105533005768,8.625472329450897
2462,660,673,555,184.24015015106664,3.05641066746234
2998,183,801,916,530.8612323374126,8.670790696467247
2210,765,756,1257,6.570146794030579,2.587449754917458
2958,547,725,1279,5.652882473220008,4.617559608389074
2633,330,871,1143,20.809045686208684,7.4088468384129165
2743,460,1285,438,5.264809106723228,5.196500686980779
2754,136,1405,527,4.691549424726097,5.92944921042088
3111,527,970,818,5.688161870174261,4.559648805479283
2617,845,1468,1266,6.517258217108677,2.810118168918847
2909,931,1372,665,4.594500564592425,6.009004129517672
2978,847,606,537,5.952757347331157,4.089633893886327
2979,186,732,1267,6.755546739097262,2.326086101121207
2274,412,1072,1408,5.1501510666219055,5.350203715183864
2270,623,664,1053,6.614337595751824,2.6241297694548598
2665,1023,710,608,5.238349559007539,5.232594379895262
2335,485,960,617,6.473220007934813,3.042755135759779
2309,137,761,716,4.876735740226448,5.690709987953073
2322,415,1304,1412,6.623310037537767,2.8805824918405145
2400,943,1275,977,6.235023041474655,3.542137897322495
3013,69,1378,982,6.490859706411938,2.993993855667107
3110,785,888,1355,5.0795922727134,5.44143241719372
2854,294,661,995,22.667622913296913,5.8397339334369365
2861,49,1476,731,4.638599810785242,5.9612720944375335
2903,714,1018,781,6.623187963499862,2.654943259431699
2975,322,1468,629,4.3034455397198395,6.307265298724039
2565,829,892,1029,378.3928952909941,3.621434919636114
2260,541,874,1341,6.234992522965179,3.497779187025326
2662,587,822,1372,5.8821985534226515,4.221714604902114
2902,351,1001,1352,13.516342661824398,8.548369493904683
2241,236,896,1312,4.806176946317942,5.773222965777021
2381,564,726,970,20.33997619556261,7.704681022178512
2319,156,1590,1097,4.426923429059725,6.184161055186539
2954,195,673,722,1009.2016357921078,8.499298040735956
2896,613,1390,423,5.344187749870296,5.08585729583996
2266,917,828,578,57.84783471175268,5.853968018194611
2911,535,1550,981,3.8889126255073703,6.687376967600535
2975,818,1272,1058,6.085116122928557,3.906985151751858
3045,448,1549,452,4.268166142765587,6.3415574697406765
2483,252,1389,1373,6.208532975249489,3.558402032471508
2851,602,971,1170,24.251838740195925,4.494418563953668
3032,997,1220,918,4.753257850886563,5.833781921580147
2288,243,773,852,5.106082338938567,5.436314379962448
2921,201,1406,692,4.691518906216621,5.903049388872816
3120,400,880,858,6.411450544755395,3.1577596203664102
3122,623,1302,844,5.273628955961792,5.184383606491333
2517,921,783,845,1066.6856898709066,5.324649271864102
3037,299,1273,998,5.661702322458572,4.603175559254572
2216,740,1327,930,4.876735740226448,5.690709987953072
2206,97,1131,1376,4.462202826013978,6.148080240229909
2420,651,653,1072,7.091128269295329,1.97316831810032
2849,994,1288,1089,6.076235236671042,3.8444831528161085
2992,798,629,584,6.102725302896207,3.830349295162324
2618,315,1534,1253,6.667226172673727,2.381999239610295
2225,1003,1234,599,5.582323679311503,4.7304659323754485
2665,384,1324,1414,469.07712027344587,5.83378192158015
2884,715,1210,1005,6.420270393993958,3.134554737160085
2919,439,844,1286,6.781914731284525,2.0043000070992223
2244,83,688,623,5.30893887142552,5.165798264564684
2295,741,665,495,23.68541520432142,4.878953363051775
2507,947,983,1385,6.976256599627674,1.9358727285206687
2196,255,940,585,4.88555558946501,5.680249964009088
2317,892,595,1075,6.684896389660329,2.3843176240004413
2501,368,819,1227,6.985137485885191,2.053314274543758
2782,737,1132,792,6.182103946043275,3.660720621047316
3070,189,1397,1067,5.353068636127811,5.134533002942129
2813,964,1065,1035,6.667378765221107,2.689832087679909
2849,308,772,968,168.7624744407483,8.834351791613914
2950,854,957,714,6.420209356975006,3.0332973357982818
2908,904,900,672,6.314432203131201,3.4010754463347843
3111,358,1143,1099,6.896877956480606,2.2681227918271687
2646,773,1452,610,5.282448805200354,5.172223099329656
2661,829,753,905,39.64262825403607,6.380562741637068
3033,366,922,790,60.08697775200659,0.6850321850611941
2571,961,604,890,9.551377910702842,6.259099960710541
3045,33,1309,1091,4.894375438703574,5.669756922547954
2458,1001,651,964,19.304483169042026,8.130665754003008
2678,524,734,813,1055.1536606952116,7.754437473124965
3061,697,874,807,6.7290871913815735,2.42198051015688
3093,674,693,992,6.093874935148168,3.8078466995399096
2248,157,988,1309,5.564683980834378,4.758110438255664
2899,520,726,902,26.305124057741015,5.494389273688861
2496,86,1425,591,4.991393780327768,5.552100349753208
2364,1006,1426,1154,6.420331431012909,3.2326419637339163
2357,351,1482,440,4.065309610278635,6.53154946210659
2461,611,888,1349,7.0028687398907445,2.2000872922785506
2648,201,1547,706,5.211890011291849,5.268307914681962
2871,449,1552,1161,6.499710074159979,3.021398934449704
2326,573,1226,1085,6.676107058931242,2.479497044697352
2864,830,1046,1272,6.579058198797571,2.735482845276297
2656,414,1133,794,6.208563493758966,3.602014475563633
2791,581,1402,872,5.873378704184088,4.237852663788701
2618,964,1024,501,6.208532975249489,3.558402032471508
2954,618,835,518,5.6969817194128245,4.545013025688299
2251,730,622,1283,5.158970915860469,5.338624946246641
2279,486,764,1362,5.203100680562762,5.3096242678737
2420,825,1488,1202,6.5525681325724054,2.7598147702432123
3091,446,957,1393,5.829279457991272,4.317368003940495
3012,911,1026,783,5.626422925504318,4.660345242925898
2713,314,866,1357,6.7378154850917085,2.1857770489678003
2933,775,989,1183,6.235023041474655,3.542137897322495
2161,979,1200,1347,37.56279183324686,7.86755381131006
2572,816,1586,520,5.317728202154607,5.123140602634311
2653,41,614,860,5.555864131595814,4.771848182418647
2466,343,963,922,6.967345194860683,1.7224146567817997
2334,141,944,496,4.956114383373516,5.595365464864094
2893,879,1198,1259,6.658375804925687,2.3477719698330453
2547,528,836,1186,20.543534653767505,7.519037216947876
2438,419,1282,883,5.802850428785058,4.399803440785107
3091,249,1519,1147,6.137974181340984,3.7143085875505206
2995,891,1099,1366,6.102725302896207,3.830349295162324
2668,559,1457,1079,6.843958861049226,2.463445779256478
2888,864,1174,532,5.203070162053286,5.280129282325192
3063,186,1227,818,6.499740592669455,3.072640071011294
2702,961,1345,551,5.370647297585986,5.048159963551695
2577,69,1198,1080,5.785210730307932,4.430390205563273
2446,40,1502,1066,5.123691518906217,5.384703961121807
2831,738,1570,782,5.432386242255928,4.9585361850381595
2851,263,1178,908,4.762077700125126,5.823765887115337
2618,515,1241,1340,522.7808465834528,6.872719439157129
3025,807,1337,637,5.061952574236275,5.463859230919549
2598,382,1152,1018,9.993926816614277,6.695552476154429
3023,840,1090,601,5.55589465010529,4.8044623185623285
2903,535,1472,1280,6.173284096804713,3.6800389537062945
2280,162,807,1134,5.211890011291849,5.268307914681961
2266,1018,983,875,359.83489486373475,3.8760064047983356
2187,780,1342,436,4.982573931089206,5.562969149731777
2654,558,910,483,6.808435316019166,2.04538582646753
2970,911,767,712,6.102694784386731,3.789364855147926
2676,361,779,948,66.6096987823115,8.545991355513198
2997,495,1015,763,5.908688619647817,4.210068800516941
2373,437,928,991,6.596667378765222,2.6215478851103944
2465,191,1315,1302,6.384929960020752,3.1279393572815586
2932,638,1316,591,5.044312875759148,5.486137650642579
2650,473,1052,740,6.587908566545609,2.765168626311504
2312,726,1064,1027,21.15421002838221,7.185626601089317
2254,53,1077,715,4.96493423261208,5.584601503840675
2586,376,1463,423,4.559221167638173,6.0466869204227685
2928,295,1189,1100,201.56285287026586,1.1847267690097423
2355,874,694,612,431.4618366039002,1.8981717777022211
2988,171,1288,1071,3.3685415204321427,7.1017642950118285
2591,403,1438,1389,14.029663991210672,8.68779344879317
2338,504,1561,931,3.9771111178930023,6.61051083619327
2818,792,1490,836,4.241706595049898,6.367027112603092
2916,255,670,1238,6.0674153874324785,3.8626408654714557
2324,502,1539,536,4.823816644795068,5.752786809718027
2495,368,953,1321,7.462782677694022,3.100263895683754
2956,62,1393,838,4.744438001648,5.843767477381458
2525,743,920,1390,6.85262611774041,2.0865530595160453
2225,797,1325,482,5.3265480513931704,5.110758275142499
2965,166,1474,846,5.679372539445174,4.608232962120157
3042,473,852,1110,6.120365001373333,3.793453168855377
2272,125,782,1099,3.6860560930204174,6.8565975406046915
2459,492,1223,835,6.243812372203742,3.477291976196695
3064,431,1131,434,4.850276192510758,5.721893762574818
2858,889,1497,1414,6.235084078493606,3.62922914170231
2332,972,1214,683,6.481978820154423,2.9131981857194433
2850,139,1169,984,7.72820215460677,3.610592104175726
2254,897,926,649,5.353038117618336,5.104027202511121
2344,489,1216,1114,6.879085665456099,1.9727780058059692
2213,516,1368,1111,5.494125186925871,4.866479197991238
2942,392,1036,457,6.235053559984132,3.5859479254788584
2569,349,1067,781,7.0116580706198315,2.0908622618753925
2177,180,1510,1275,4.665089877010407,5.958561580605003
2302,585,640,1156,6.587847529526658,2.6498372258148812
2814,139,1511,1416,24.40229499191259,4.453054419068383
2461,306,1182,854,5.15897091586047,5.33862494624664
2756,94,1415,685,4.523941770683919,6.083931749038955
2841,119,933,670,7.082461012604145,2.369048114212433
3125,432,1407,1078,6.296792504654073,3.443174341237978
2487,468,952,859,9.100009155552844,5.772692646429854
2897,754,878,1311,5.970397045808282,4.055749916650068
2289,488,601,617,6.702566606646931,2.3865029255371724
2176,521,695,1060,4.973754081850642,5.5738027995726664
3095,778,1324,1311,5.52058473464156,4.826246969944537
2394,181,1178,1354,5.185460982085635,5.333013980157852
3012,280,955,537,6.199774163029879,3.6645695586242195
2222,963,786,1289,6.588000122074038,2.929665139721854
2982,583,993,1218,5.441236610003968,4.977014081803753
3104,453,803,514,6.517258217108677,2.810118168918847
2539,516,744,1304,6.190954313791315,3.6839100128436413
2721,272,852,1203,22.118900112918485,6.501443040153832
2269,971,1372,1125,6.490859706411938,2.9939938556671075
2835,734,1096,904,5.57350383007294,4.744316518713915
2724,726,1115,792,5.996856593523973,4.004240694672706
2405,185,1012,520,4.885555589465011,5.680249964009088
3062,439,1551,585,4.594500564592424,6.009004129517672
2550,388,1593,567,4.259346293527025,6.35007095170634
2497,106,1331,1068,4.594500564592426,6.009004129517671
2560,239,945,956,11.365703299050875,7.654396489734574
3063,421,772,492,6.896816919461653,2.1260052933433027
2454,138,1551,488,4.338724936674094,6.2725872399875175
2900,269,1045,1245,312.97219763786734,8.31738707335433
2990,243,886,666,112.92800683614611,4.853272372848053
2625,243,1472,1257,6.6319467757194746,2.504887518745075
2900,1030,595,854,4.1887874996185195,6.417335882422636
2598,757,1109,1001,338.15149388103896,7.908084640200539
2556,35,1003,1062,5.458845789971619,4.919389016723014
2720,706,1459,540,4.49748222296823,6.1115827780065395
2951,964,1481,1296,5.91750846888638,4.193749569786796
2444,921,1274,566,4.444563127536852,6.166172269516806
2976,828,1168,1275,6.517258217108676,2.810118168918847
2241,841,766,718,31.0223700674459,8.512190576533692
2815,271,1118,1270,448.1182287057102,5.067475118032767
2649,377,984,596,6.023377178258615,4.0301325788685265
2198,905,1179,836,6.684865871150853,2.317912066620845
2231,213,1217,739,5.308908352916045,5.135477927350265
2906,150,1488,548,5.502945036164434,4.853121542619253
2731,824,1268,897,6.402691732535783,3.2774754734535056
2806,756,755,778,6.6319467757194746,2.504887518745075
2698,925,727,1166,6.596758934293649,2.7945110500864803
2426,742,1112,819,5.820459608752709,4.333042118338941
3062,66,833,1176,26.429029206213563,5.5974640427798095
2166,121,931,896,4.9561143833735155,5.595365464864095
2665,474,857,894,1262.8559221167636,2.2737367544323206e-13
2980,63,1142,711,6.226172673726616,3.518124985723504
2369,364,637,1395,4.53279213843196,6.100319150209146
2838,790,1046,440,5.670552690206611,4.622634988637761
3073,356,1236,1220,24.10138248847926,4.9279225921987155
2394,579,1421,873,4.973754081850643,5.5738027995726664
3042,684,1580,932,4.35636463515122,6.255101499875922
2753,60,916,1096,6.8261665700247205,2.1941180608228725
2668,545,1013,497,6.4467299417096475,3.0637334518645667
2869,659,944,1205,6.561540574358348,3.004893418615131
2541,384,743,608,19.43723868526261,8.072292290069484
3121,788,710,625,5.84698019348735,4.358054079981897
2348,716,1531,474,5.3177587206640835,5.15353347363735
2362,212,1212,803,5.203070162053287,5.280129282325193
2952,593,947,624,6.5525681325724054,2.7598147702432123
2152,104,811,977,5.414746543778802,4.984385458734648
2752,355,793,1117,37.235328226569415,8.027820211148702
2693,749,994,612,6.314371166112247,3.307984370983977
2750,204,1592,488,4.5680410168767365,6.037307600377067
2387,124,772,1079,5.114871669667655,5.396126194621139
2510,53,1236,529,4.409283730582598,6.202047495600869
2365,719,1335,1371,158.6907559434797,9.261375977739041
2763,844,1140,1141,5.5999633777886295,4.702592754445912
2345,196,1470,1385,4.96493423261208,5.584601503840675
2868,506,1249,1139,9.268166142765589,5.96254076723751
3024,638,604,1049,6.393780327768793,3.154478082119833
2510,160,1267,730,4.241706595049898,6.3670271126030915
2150,665,1153,1318,6.967802972502824,2.765911455896315
2687,765,1446,1225,6.464369640186773,3.015466399948035
2187,978,1067,427,5.485305337687308,4.879784347903769
2451,438,1295,1303,18.684957426679276,8.36991682579965
2790,951,758,643,6.33204138309885,3.311537528452735
2998,369,1325,641,4.682729575487534,5.939182287325058
2244,640,1129,522,5.141331217383343,5.36174297143814
2690,359,1492,460,4.9472945341349535,5.606094882768829
2253,232,1409,1182,5.017853328043459,5.519280969060119
2692,773,1428,1403,13.118076113162635,8.431497823893725
2584,529,1497,849,3.7036957914975437,6.842287606315376
